img1,img2,good,bad,cIdx,goodCount,badCount
https://anonymouslink/folder/10078_0.png,https://anonymouslink/folder/10078_1.png,https://anonymouslink/folder/10078_0.png,https://anonymouslink/folder/10078_1.png,10078,1.0,0.0
https://anonymouslink/folder/10079_0.png,https://anonymouslink/folder/10079_1.png,https://anonymouslink/folder/10079_0.png,https://anonymouslink/folder/10079_1.png,10079,1.0,0.0
https://anonymouslink/folder/1007_1.png,https://anonymouslink/folder/1007_2.png,https://anonymouslink/folder/1007_2.png,https://anonymouslink/folder/1007_1.png,1007,1.0,0.0
https://anonymouslink/folder/10080_0.png,https://anonymouslink/folder/10080_1.png,https://anonymouslink/folder/10080_1.png,https://anonymouslink/folder/10080_0.png,10080,1.0,0.0
https://anonymouslink/folder/10081_0.png,https://anonymouslink/folder/10081_1.png,https://anonymouslink/folder/10081_0.png,https://anonymouslink/folder/10081_1.png,10081,3.0,0.0
https://anonymouslink/folder/10082_0.png,https://anonymouslink/folder/10082_1.png,https://anonymouslink/folder/10082_1.png,https://anonymouslink/folder/10082_0.png,10082,3.0,0.0
https://anonymouslink/folder/10083_0.png,https://anonymouslink/folder/10083_1.png,https://anonymouslink/folder/10083_0.png,https://anonymouslink/folder/10083_1.png,10083,3.0,0.0
https://anonymouslink/folder/10086_0.png,https://anonymouslink/folder/10086_1.png,https://anonymouslink/folder/10086_1.png,https://anonymouslink/folder/10086_0.png,10086,3.0,0.0
https://anonymouslink/folder/10088_0.png,https://anonymouslink/folder/10088_1.png,https://anonymouslink/folder/10088_1.png,https://anonymouslink/folder/10088_0.png,10088,3.0,0.0
https://anonymouslink/folder/10099_0.png,https://anonymouslink/folder/10099_1.png,https://anonymouslink/folder/10099_0.png,https://anonymouslink/folder/10099_1.png,10099,3.0,0.0
https://anonymouslink/folder/10100_0.png,https://anonymouslink/folder/10100_1.png,https://anonymouslink/folder/10100_1.png,https://anonymouslink/folder/10100_0.png,10100,3.0,0.0
https://anonymouslink/folder/10102_0.png,https://anonymouslink/folder/10102_1.png,https://anonymouslink/folder/10102_1.png,https://anonymouslink/folder/10102_0.png,10102,3.0,0.0
https://anonymouslink/folder/10103_0.png,https://anonymouslink/folder/10103_1.png,https://anonymouslink/folder/10103_0.png,https://anonymouslink/folder/10103_1.png,10103,3.0,0.0
https://anonymouslink/folder/10104_0.png,https://anonymouslink/folder/10104_1.png,https://anonymouslink/folder/10104_0.png,https://anonymouslink/folder/10104_1.png,10104,3.0,0.0
https://anonymouslink/folder/10107_0.png,https://anonymouslink/folder/10107_1.png,https://anonymouslink/folder/10107_0.png,https://anonymouslink/folder/10107_1.png,10107,3.0,0.0
https://anonymouslink/folder/10108_0.png,https://anonymouslink/folder/10108_1.png,https://anonymouslink/folder/10108_0.png,https://anonymouslink/folder/10108_1.png,10108,3.0,0.0
https://anonymouslink/folder/10109_0.png,https://anonymouslink/folder/10109_1.png,https://anonymouslink/folder/10109_1.png,https://anonymouslink/folder/10109_0.png,10109,3.0,0.0
https://anonymouslink/folder/10110_0.png,https://anonymouslink/folder/10110_1.png,https://anonymouslink/folder/10110_0.png,https://anonymouslink/folder/10110_1.png,10110,3.0,0.0
https://anonymouslink/folder/10112_0.png,https://anonymouslink/folder/10112_1.png,https://anonymouslink/folder/10112_1.png,https://anonymouslink/folder/10112_0.png,10112,3.0,0.0
https://anonymouslink/folder/10114_0.png,https://anonymouslink/folder/10114_1.png,https://anonymouslink/folder/10114_1.png,https://anonymouslink/folder/10114_0.png,10114,3.0,0.0
https://anonymouslink/folder/10115_0.png,https://anonymouslink/folder/10115_1.png,https://anonymouslink/folder/10115_1.png,https://anonymouslink/folder/10115_0.png,10115,3.0,0.0
https://anonymouslink/folder/10119_0.png,https://anonymouslink/folder/10119_1.png,https://anonymouslink/folder/10119_1.png,https://anonymouslink/folder/10119_0.png,10119,2.0,0.0
https://anonymouslink/folder/10120_0.png,https://anonymouslink/folder/10120_1.png,https://anonymouslink/folder/10120_1.png,https://anonymouslink/folder/10120_0.png,10120,2.0,0.0
https://anonymouslink/folder/10121_0.png,https://anonymouslink/folder/10121_1.png,https://anonymouslink/folder/10121_0.png,https://anonymouslink/folder/10121_1.png,10121,2.0,0.0
https://anonymouslink/folder/10122_0.png,https://anonymouslink/folder/10122_1.png,https://anonymouslink/folder/10122_1.png,https://anonymouslink/folder/10122_0.png,10122,2.0,0.0
https://anonymouslink/folder/10125_0.png,https://anonymouslink/folder/10125_1.png,https://anonymouslink/folder/10125_0.png,https://anonymouslink/folder/10125_1.png,10125,2.0,0.0
https://anonymouslink/folder/10126_0.png,https://anonymouslink/folder/10126_1.png,https://anonymouslink/folder/10126_0.png,https://anonymouslink/folder/10126_1.png,10126,3.0,0.0
https://anonymouslink/folder/10127_0.png,https://anonymouslink/folder/10127_1.png,https://anonymouslink/folder/10127_1.png,https://anonymouslink/folder/10127_0.png,10127,3.0,0.0
https://anonymouslink/folder/10132_0.png,https://anonymouslink/folder/10132_1.png,https://anonymouslink/folder/10132_1.png,https://anonymouslink/folder/10132_0.png,10132,3.0,0.0
https://anonymouslink/folder/10134_0.png,https://anonymouslink/folder/10134_1.png,https://anonymouslink/folder/10134_0.png,https://anonymouslink/folder/10134_1.png,10134,3.0,0.0
https://anonymouslink/folder/10135_0.png,https://anonymouslink/folder/10135_1.png,https://anonymouslink/folder/10135_1.png,https://anonymouslink/folder/10135_0.png,10135,3.0,0.0
https://anonymouslink/folder/10139_0.png,https://anonymouslink/folder/10139_1.png,https://anonymouslink/folder/10139_1.png,https://anonymouslink/folder/10139_0.png,10139,3.0,0.0
https://anonymouslink/folder/10142_0.png,https://anonymouslink/folder/10142_1.png,https://anonymouslink/folder/10142_1.png,https://anonymouslink/folder/10142_0.png,10142,3.0,0.0
https://anonymouslink/folder/10149_0.png,https://anonymouslink/folder/10149_1.png,https://anonymouslink/folder/10149_1.png,https://anonymouslink/folder/10149_0.png,10149,3.0,0.0
https://anonymouslink/folder/10150_0.png,https://anonymouslink/folder/10150_1.png,https://anonymouslink/folder/10150_0.png,https://anonymouslink/folder/10150_1.png,10150,3.0,0.0
https://anonymouslink/folder/10152_0.png,https://anonymouslink/folder/10152_1.png,https://anonymouslink/folder/10152_1.png,https://anonymouslink/folder/10152_0.png,10152,3.0,0.0
https://anonymouslink/folder/10154_0.png,https://anonymouslink/folder/10154_1.png,https://anonymouslink/folder/10154_0.png,https://anonymouslink/folder/10154_1.png,10154,3.0,0.0
https://anonymouslink/folder/10157_0.png,https://anonymouslink/folder/10157_1.png,https://anonymouslink/folder/10157_0.png,https://anonymouslink/folder/10157_1.png,10157,3.0,0.0
https://anonymouslink/folder/10162_0.png,https://anonymouslink/folder/10162_1.png,https://anonymouslink/folder/10162_1.png,https://anonymouslink/folder/10162_0.png,10162,2.0,0.0
https://anonymouslink/folder/10165_0.png,https://anonymouslink/folder/10165_1.png,https://anonymouslink/folder/10165_0.png,https://anonymouslink/folder/10165_1.png,10165,2.0,0.0
https://anonymouslink/folder/10166_0.png,https://anonymouslink/folder/10166_1.png,https://anonymouslink/folder/10166_0.png,https://anonymouslink/folder/10166_1.png,10166,2.0,0.0
https://anonymouslink/folder/10167_0.png,https://anonymouslink/folder/10167_1.png,https://anonymouslink/folder/10167_1.png,https://anonymouslink/folder/10167_0.png,10167,2.0,0.0
https://anonymouslink/folder/10169_0.png,https://anonymouslink/folder/10169_1.png,https://anonymouslink/folder/10169_0.png,https://anonymouslink/folder/10169_1.png,10169,2.0,0.0
https://anonymouslink/folder/10171_0.png,https://anonymouslink/folder/10171_1.png,https://anonymouslink/folder/10171_1.png,https://anonymouslink/folder/10171_0.png,10171,3.0,0.0
https://anonymouslink/folder/10176_0.png,https://anonymouslink/folder/10176_1.png,https://anonymouslink/folder/10176_0.png,https://anonymouslink/folder/10176_1.png,10176,3.0,0.0
https://anonymouslink/folder/10177_0.png,https://anonymouslink/folder/10177_1.png,https://anonymouslink/folder/10177_1.png,https://anonymouslink/folder/10177_0.png,10177,3.0,0.0
https://anonymouslink/folder/10181_0.png,https://anonymouslink/folder/10181_1.png,https://anonymouslink/folder/10181_1.png,https://anonymouslink/folder/10181_0.png,10181,2.0,0.0
https://anonymouslink/folder/10183_0.png,https://anonymouslink/folder/10183_1.png,https://anonymouslink/folder/10183_1.png,https://anonymouslink/folder/10183_0.png,10183,2.0,0.0
https://anonymouslink/folder/10184_0.png,https://anonymouslink/folder/10184_1.png,https://anonymouslink/folder/10184_1.png,https://anonymouslink/folder/10184_0.png,10184,2.0,0.0
https://anonymouslink/folder/10185_0.png,https://anonymouslink/folder/10185_1.png,https://anonymouslink/folder/10185_0.png,https://anonymouslink/folder/10185_1.png,10185,2.0,0.0
https://anonymouslink/folder/10186_0.png,https://anonymouslink/folder/10186_1.png,https://anonymouslink/folder/10186_0.png,https://anonymouslink/folder/10186_1.png,10186,2.0,0.0
https://anonymouslink/folder/10187_0.png,https://anonymouslink/folder/10187_1.png,https://anonymouslink/folder/10187_0.png,https://anonymouslink/folder/10187_1.png,10187,2.0,0.0
https://anonymouslink/folder/10188_0.png,https://anonymouslink/folder/10188_1.png,https://anonymouslink/folder/10188_1.png,https://anonymouslink/folder/10188_0.png,10188,2.0,0.0
https://anonymouslink/folder/10193_0.png,https://anonymouslink/folder/10193_1.png,https://anonymouslink/folder/10193_1.png,https://anonymouslink/folder/10193_0.png,10193,3.0,0.0
https://anonymouslink/folder/10196_0.png,https://anonymouslink/folder/10196_1.png,https://anonymouslink/folder/10196_0.png,https://anonymouslink/folder/10196_1.png,10196,3.0,0.0
https://anonymouslink/folder/10197_0.png,https://anonymouslink/folder/10197_1.png,https://anonymouslink/folder/10197_1.png,https://anonymouslink/folder/10197_0.png,10197,3.0,0.0
https://anonymouslink/folder/10198_0.png,https://anonymouslink/folder/10198_1.png,https://anonymouslink/folder/10198_0.png,https://anonymouslink/folder/10198_1.png,10198,3.0,0.0
https://anonymouslink/folder/10200_0.png,https://anonymouslink/folder/10200_1.png,https://anonymouslink/folder/10200_0.png,https://anonymouslink/folder/10200_1.png,10200,3.0,0.0
https://anonymouslink/folder/10201_0.png,https://anonymouslink/folder/10201_1.png,https://anonymouslink/folder/10201_0.png,https://anonymouslink/folder/10201_1.png,10201,3.0,0.0
https://anonymouslink/folder/10202_0.png,https://anonymouslink/folder/10202_1.png,https://anonymouslink/folder/10202_0.png,https://anonymouslink/folder/10202_1.png,10202,3.0,0.0
https://anonymouslink/folder/10203_0.png,https://anonymouslink/folder/10203_1.png,https://anonymouslink/folder/10203_1.png,https://anonymouslink/folder/10203_0.png,10203,3.0,0.0
https://anonymouslink/folder/10205_0.png,https://anonymouslink/folder/10205_1.png,https://anonymouslink/folder/10205_0.png,https://anonymouslink/folder/10205_1.png,10205,3.0,0.0
https://anonymouslink/folder/10209_0.png,https://anonymouslink/folder/10209_1.png,https://anonymouslink/folder/10209_0.png,https://anonymouslink/folder/10209_1.png,10209,3.0,0.0
https://anonymouslink/folder/10212_0.png,https://anonymouslink/folder/10212_1.png,https://anonymouslink/folder/10212_0.png,https://anonymouslink/folder/10212_1.png,10212,3.0,0.0
https://anonymouslink/folder/10215_0.png,https://anonymouslink/folder/10215_1.png,https://anonymouslink/folder/10215_0.png,https://anonymouslink/folder/10215_1.png,10215,3.0,0.0
https://anonymouslink/folder/10219_0.png,https://anonymouslink/folder/10219_1.png,https://anonymouslink/folder/10219_0.png,https://anonymouslink/folder/10219_1.png,10219,3.0,0.0
https://anonymouslink/folder/10224_0.png,https://anonymouslink/folder/10224_1.png,https://anonymouslink/folder/10224_0.png,https://anonymouslink/folder/10224_1.png,10224,3.0,0.0
https://anonymouslink/folder/10225_0.png,https://anonymouslink/folder/10225_1.png,https://anonymouslink/folder/10225_0.png,https://anonymouslink/folder/10225_1.png,10225,2.0,0.0
https://anonymouslink/folder/10226_0.png,https://anonymouslink/folder/10226_1.png,https://anonymouslink/folder/10226_1.png,https://anonymouslink/folder/10226_0.png,10226,2.0,0.0
https://anonymouslink/folder/10227_0.png,https://anonymouslink/folder/10227_1.png,https://anonymouslink/folder/10227_1.png,https://anonymouslink/folder/10227_0.png,10227,2.0,0.0
https://anonymouslink/folder/10230_0.png,https://anonymouslink/folder/10230_1.png,https://anonymouslink/folder/10230_0.png,https://anonymouslink/folder/10230_1.png,10230,2.0,0.0
https://anonymouslink/folder/10232_0.png,https://anonymouslink/folder/10232_1.png,https://anonymouslink/folder/10232_1.png,https://anonymouslink/folder/10232_0.png,10232,2.0,0.0
https://anonymouslink/folder/10233_0.png,https://anonymouslink/folder/10233_1.png,https://anonymouslink/folder/10233_0.png,https://anonymouslink/folder/10233_1.png,10233,2.0,0.0
https://anonymouslink/folder/10241_0.png,https://anonymouslink/folder/10241_1.png,https://anonymouslink/folder/10241_0.png,https://anonymouslink/folder/10241_1.png,10241,3.0,0.0
https://anonymouslink/folder/10243_0.png,https://anonymouslink/folder/10243_1.png,https://anonymouslink/folder/10243_1.png,https://anonymouslink/folder/10243_0.png,10243,3.0,0.0
https://anonymouslink/folder/10244_0.png,https://anonymouslink/folder/10244_1.png,https://anonymouslink/folder/10244_1.png,https://anonymouslink/folder/10244_0.png,10244,3.0,0.0
https://anonymouslink/folder/10246_0.png,https://anonymouslink/folder/10246_1.png,https://anonymouslink/folder/10246_1.png,https://anonymouslink/folder/10246_0.png,10246,3.0,0.0
https://anonymouslink/folder/10252_0.png,https://anonymouslink/folder/10252_1.png,https://anonymouslink/folder/10252_0.png,https://anonymouslink/folder/10252_1.png,10252,3.0,0.0
https://anonymouslink/folder/10253_0.png,https://anonymouslink/folder/10253_1.png,https://anonymouslink/folder/10253_0.png,https://anonymouslink/folder/10253_1.png,10253,3.0,0.0
https://anonymouslink/folder/10259_0.png,https://anonymouslink/folder/10259_1.png,https://anonymouslink/folder/10259_0.png,https://anonymouslink/folder/10259_1.png,10259,3.0,0.0
https://anonymouslink/folder/10260_0.png,https://anonymouslink/folder/10260_1.png,https://anonymouslink/folder/10260_0.png,https://anonymouslink/folder/10260_1.png,10260,3.0,0.0
https://anonymouslink/folder/10262_0.png,https://anonymouslink/folder/10262_1.png,https://anonymouslink/folder/10262_1.png,https://anonymouslink/folder/10262_0.png,10262,3.0,0.0
https://anonymouslink/folder/10267_0.png,https://anonymouslink/folder/10267_1.png,https://anonymouslink/folder/10267_0.png,https://anonymouslink/folder/10267_1.png,10267,3.0,0.0
https://anonymouslink/folder/10268_0.png,https://anonymouslink/folder/10268_1.png,https://anonymouslink/folder/10268_0.png,https://anonymouslink/folder/10268_1.png,10268,3.0,0.0
https://anonymouslink/folder/10271_0.png,https://anonymouslink/folder/10271_1.png,https://anonymouslink/folder/10271_0.png,https://anonymouslink/folder/10271_1.png,10271,3.0,0.0
https://anonymouslink/folder/10272_0.png,https://anonymouslink/folder/10272_1.png,https://anonymouslink/folder/10272_0.png,https://anonymouslink/folder/10272_1.png,10272,3.0,0.0
https://anonymouslink/folder/10273_0.png,https://anonymouslink/folder/10273_1.png,https://anonymouslink/folder/10273_1.png,https://anonymouslink/folder/10273_0.png,10273,3.0,0.0
https://anonymouslink/folder/10277_0.png,https://anonymouslink/folder/10277_1.png,https://anonymouslink/folder/10277_0.png,https://anonymouslink/folder/10277_1.png,10277,3.0,0.0
https://anonymouslink/folder/10278_0.png,https://anonymouslink/folder/10278_1.png,https://anonymouslink/folder/10278_1.png,https://anonymouslink/folder/10278_0.png,10278,3.0,0.0
https://anonymouslink/folder/10286_0.png,https://anonymouslink/folder/10286_1.png,https://anonymouslink/folder/10286_1.png,https://anonymouslink/folder/10286_0.png,10286,3.0,0.0
https://anonymouslink/folder/10287_0.png,https://anonymouslink/folder/10287_1.png,https://anonymouslink/folder/10287_1.png,https://anonymouslink/folder/10287_0.png,10287,3.0,0.0
https://anonymouslink/folder/10288_0.png,https://anonymouslink/folder/10288_1.png,https://anonymouslink/folder/10288_0.png,https://anonymouslink/folder/10288_1.png,10288,3.0,0.0
https://anonymouslink/folder/10289_0.png,https://anonymouslink/folder/10289_1.png,https://anonymouslink/folder/10289_1.png,https://anonymouslink/folder/10289_0.png,10289,3.0,0.0
https://anonymouslink/folder/10292_0.png,https://anonymouslink/folder/10292_1.png,https://anonymouslink/folder/10292_0.png,https://anonymouslink/folder/10292_1.png,10292,3.0,0.0
https://anonymouslink/folder/10294_0.png,https://anonymouslink/folder/10294_1.png,https://anonymouslink/folder/10294_1.png,https://anonymouslink/folder/10294_0.png,10294,3.0,0.0
https://anonymouslink/folder/10295_0.png,https://anonymouslink/folder/10295_1.png,https://anonymouslink/folder/10295_0.png,https://anonymouslink/folder/10295_1.png,10295,3.0,0.0
https://anonymouslink/folder/10300_0.png,https://anonymouslink/folder/10300_1.png,https://anonymouslink/folder/10300_0.png,https://anonymouslink/folder/10300_1.png,10300,3.0,0.0
https://anonymouslink/folder/10301_0.png,https://anonymouslink/folder/10301_1.png,https://anonymouslink/folder/10301_1.png,https://anonymouslink/folder/10301_0.png,10301,3.0,0.0
https://anonymouslink/folder/10302_0.png,https://anonymouslink/folder/10302_1.png,https://anonymouslink/folder/10302_1.png,https://anonymouslink/folder/10302_0.png,10302,3.0,0.0
https://anonymouslink/folder/10304_0.png,https://anonymouslink/folder/10304_1.png,https://anonymouslink/folder/10304_1.png,https://anonymouslink/folder/10304_0.png,10304,3.0,0.0
https://anonymouslink/folder/10306_0.png,https://anonymouslink/folder/10306_1.png,https://anonymouslink/folder/10306_0.png,https://anonymouslink/folder/10306_1.png,10306,2.0,0.0
https://anonymouslink/folder/10307_0.png,https://anonymouslink/folder/10307_1.png,https://anonymouslink/folder/10307_0.png,https://anonymouslink/folder/10307_1.png,10307,2.0,0.0
https://anonymouslink/folder/10308_0.png,https://anonymouslink/folder/10308_1.png,https://anonymouslink/folder/10308_0.png,https://anonymouslink/folder/10308_1.png,10308,2.0,0.0
https://anonymouslink/folder/10309_0.png,https://anonymouslink/folder/10309_1.png,https://anonymouslink/folder/10309_0.png,https://anonymouslink/folder/10309_1.png,10309,2.0,0.0
https://anonymouslink/folder/10310_0.png,https://anonymouslink/folder/10310_1.png,https://anonymouslink/folder/10310_0.png,https://anonymouslink/folder/10310_1.png,10310,2.0,0.0
https://anonymouslink/folder/10311_0.png,https://anonymouslink/folder/10311_1.png,https://anonymouslink/folder/10311_0.png,https://anonymouslink/folder/10311_1.png,10311,2.0,0.0
https://anonymouslink/folder/10312_0.png,https://anonymouslink/folder/10312_1.png,https://anonymouslink/folder/10312_0.png,https://anonymouslink/folder/10312_1.png,10312,2.0,0.0
https://anonymouslink/folder/10313_0.png,https://anonymouslink/folder/10313_1.png,https://anonymouslink/folder/10313_1.png,https://anonymouslink/folder/10313_0.png,10313,2.0,0.0
https://anonymouslink/folder/10314_0.png,https://anonymouslink/folder/10314_1.png,https://anonymouslink/folder/10314_1.png,https://anonymouslink/folder/10314_0.png,10314,2.0,0.0
https://anonymouslink/folder/10319_0.png,https://anonymouslink/folder/10319_1.png,https://anonymouslink/folder/10319_0.png,https://anonymouslink/folder/10319_1.png,10319,3.0,0.0
https://anonymouslink/folder/10321_0.png,https://anonymouslink/folder/10321_1.png,https://anonymouslink/folder/10321_0.png,https://anonymouslink/folder/10321_1.png,10321,3.0,0.0
https://anonymouslink/folder/10323_0.png,https://anonymouslink/folder/10323_1.png,https://anonymouslink/folder/10323_1.png,https://anonymouslink/folder/10323_0.png,10323,3.0,0.0
https://anonymouslink/folder/10324_0.png,https://anonymouslink/folder/10324_1.png,https://anonymouslink/folder/10324_1.png,https://anonymouslink/folder/10324_0.png,10324,3.0,0.0
https://anonymouslink/folder/10331_0.png,https://anonymouslink/folder/10331_1.png,https://anonymouslink/folder/10331_0.png,https://anonymouslink/folder/10331_1.png,10331,3.0,0.0
https://anonymouslink/folder/10333_0.png,https://anonymouslink/folder/10333_1.png,https://anonymouslink/folder/10333_0.png,https://anonymouslink/folder/10333_1.png,10333,2.0,0.0
https://anonymouslink/folder/10334_0.png,https://anonymouslink/folder/10334_1.png,https://anonymouslink/folder/10334_0.png,https://anonymouslink/folder/10334_1.png,10334,2.0,0.0
https://anonymouslink/folder/10335_0.png,https://anonymouslink/folder/10335_1.png,https://anonymouslink/folder/10335_0.png,https://anonymouslink/folder/10335_1.png,10335,2.0,0.0
https://anonymouslink/folder/10336_0.png,https://anonymouslink/folder/10336_1.png,https://anonymouslink/folder/10336_1.png,https://anonymouslink/folder/10336_0.png,10336,2.0,0.0
https://anonymouslink/folder/10337_0.png,https://anonymouslink/folder/10337_1.png,https://anonymouslink/folder/10337_0.png,https://anonymouslink/folder/10337_1.png,10337,2.0,0.0
https://anonymouslink/folder/10338_0.png,https://anonymouslink/folder/10338_1.png,https://anonymouslink/folder/10338_0.png,https://anonymouslink/folder/10338_1.png,10338,2.0,0.0
https://anonymouslink/folder/10339_0.png,https://anonymouslink/folder/10339_1.png,https://anonymouslink/folder/10339_1.png,https://anonymouslink/folder/10339_0.png,10339,2.0,0.0
https://anonymouslink/folder/10340_0.png,https://anonymouslink/folder/10340_1.png,https://anonymouslink/folder/10340_1.png,https://anonymouslink/folder/10340_0.png,10340,2.0,0.0
